GATA1	PRDM1	0.8232273837400933	0.0014650578028814162
GATA1	NFE2	0.7973422256173492	0.0019361991415319925
GATA1	CTCFL	0.7936333291369418	0.0020148964667451685
GATA1	FOXL2	0.783175868589072	0.002254092424586733
GATA1	MNX1	0.7431786982785975	0.00345425761895112
GATA1	POU6F2	0.7365322432721912	0.0037068638419517105
GATA1	LHX6	0.7362253253180376	0.0037189553813419193
GATA1	PAX6	0.7261025705473158	0.004140122683665329
GATA1	TAL1	0.6918730661450059	0.005939309821454236
GATA1	DDIT3	0.6886586188529319	0.006143067739941028
GATA1	LBX2	0.6651521276529814	0.007854811485607505
GATA1	CEBPG	0.6567769903275336	0.008570468569285464
GATA1	STAT5B	0.6494889828080861	0.009244522774309722
GATA1	FOXP2	0.6192449380073239	0.012634805879361666
GATA1	BARX1	0.6060989132471017	0.014459159822920974
GATA1	MAFG	0.5982558748295757	0.015666314574779655
GATA1	GRHL1	0.5745497463649306	0.01993619511762615
GATA1	ONECUT2	0.5724765561556832	0.020358860364866206
GATA1	CREB3L4	0.5701264214132119	0.02084841904212881
GATA1	MEF2C	0.5532856408890027	0.024702901617263833
GATA1	FOSL1	0.5526966692343996	0.02484938709081138
GATA1	JUND	0.5388546446229721	0.028541879337865828
GATA1	DLX1	0.532648819924318	0.03036287220714906
GATA1	TP63	0.5283504986331232	0.03168869154438006
GATA1	ZNF691	0.528294035697397	0.031706470200941694
GATA1	GATA2	0.5250392236514619	0.032747577957721444
GATA1	STAT5A	0.5122005538898549	0.037181125450306794
GATA1	FOXA2	0.5118121938627724	0.03732376288717177
GATA1	SOX6	0.49912627256721576	0.04227977947660881
GATA1	ZSCAN22	0.4986596490124309	0.0424734899059899
GATA1	KLF1	0.4945534853099826	0.04421476409861296
GATA1	ATF5	0.4934510075289361	0.04469368272229756
GATA1	LHX3	0.49103319064307915	0.04576124976496276
GATA1	SPI1	0.49100442231443636	0.04577409636806401
GATA1	LYL1	0.4870147024878801	0.04758916553746577
GATA1	GFI1B	0.4865319456518491	0.04781335063609598
GATA1	JUN	0.48629855546986117	0.04792209135321859
PRDM1	NFE2	0.7688728727371145	0.002626891544862796
PRDM1	CTCFL	0.7652964035624543	0.0027291838076352742
PRDM1	FOXL2	0.7552123299054365	0.0030390952474331026
PRDM1	MNX1	0.7166432710371952	0.004575653542609731
PRDM1	POU6F2	0.7102341297800181	0.0048958763083059645
PRDM1	LHX6	0.7099381704271543	0.004911180738993148
PRDM1	PAX6	0.700176851773107	0.005442986859243423
PRDM1	TAL1	0.6671695225026739	0.007691317189535139
PRDM1	DDIT3	0.6640698480538445	0.007943911079846207
PRDM1	LBX2	0.6414026634545564	0.010052737125079453
PRDM1	CEBPG	0.6333265630197662	0.0109282449527794
PRDM1	STAT5B	0.6262987760821451	0.011749950566550569
PRDM1	FOXP2	0.5971346043350042	0.01584666022206843
PRDM1	BARX1	0.5844579624894788	0.018030214954261117
PRDM1	MAFG	0.5768949622051255	0.019468256377173542
PRDM1	GRHL1	0.5540352684519516	0.02451765701067346
PRDM1	ONECUT2	0.5520361021458146	0.0250146709380924
PRDM1	CREB3L4	0.5497698796973997	0.025589767162533066
PRDM1	MEF2C	0.5335304044949436	0.030097578566742764
PRDM1	FOSL1	0.5329624622569858	0.030268233223131855
PRDM1	JUND	0.5196146714520452	0.03455557728776306
PRDM1	DLX1	0.5136304276600364	0.03666041831019427
PRDM1	TP63	0.509485579271317	0.03818924976000965
PRDM1	ZNF691	0.5094311323623233	0.038209730525652706
PRDM1	GATA2	0.5062925343957603	0.03940816318997293
PRDM1	STAT5A	0.4939122733427513	0.04449271290964489
PRDM1	FOXA2	0.4935377798315768	0.044655811167890344
NFE2	CTCFL	0.7412327987695946	0.0035264153167543937
NFE2	FOXL2	0.7314658037791627	0.0039114803012774
NFE2	MNX1	0.69410949148273	0.005801452181524349
NFE2	POU6F2	0.6879018761200383	0.006192018890585735
NFE2	LHX6	0.6876152227679201	0.006210660710495474
NFE2	PAX6	0.6781608342304324	0.006857123834610848
NFE2	TAL1	0.6461913712339478	0.009566187236409755
NFE2	DDIT3	0.6431891614283284	0.00986847535533407
NFE2	LBX2	0.6212347126650184	0.012378867578020347
NFE2	CEBPG	0.6134125531715753	0.013414886966624165
NFE2	STAT5B	0.6066057445198159	0.014384325372356165
NFE2	FOXP2	0.5783585966862429	0.01918159987186899
NFE2	BARX1	0.5660805529499616	0.021717870335144333
NFE2	MAFG	0.5587553599374624	0.023381520650721844
NFE2	GRHL1	0.53661445518369	0.02918683221543626
NFE2	ONECUT2	0.5346781496824413	0.029755509258398857
NFE2	CREB3L4	0.5324831852212814	0.03041296518079975
